Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Ship Date,Year,Month
42467.0,2010-10-14,High,10,238.88,0.01,Regular Air,-48.208,22.38,15.1,Julia Barnett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,2010-10-14 00:00:00,2010,10
42467.0,2010-10-14,High,39,1235.29,0.0,Express Air,53.63,30.98,6.5,Julia Barnett,British Columbia,West,Home Office,Technology,Computer Peripherals,Belkin ErgoBoardâ¢ Keyboard,Small Box,2010-10-16 00:00:00,2010,10
42467.0,2010-10-14,High,12,1928.3269999999998,0.09,Regular Air,-253.374,195.99,8.99,Julia Barnett,British Columbia,West,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,2010-10-16 00:00:00,2010,10
42529.0,2010-10-10,Low,8,57.15,0.03,Regular Air,-33.95,5.98,7.5,Bobby Elias,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1920,Small Box,2010-10-15 00:00:00,2010,10
42563.0,2010-08-12,Medium,7,44.25,0.07,Express Air,-14.3635,4.24,5.41,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,2010-08-12 00:00:00,2010,8
42567.0,2010-01-11,Critical,12,1940.32,0.0,Delivery Truck,-18.81,146.34,43.75,Tom Prescott,British Columbia,West,Small Business,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,2010-01-13 00:00:00,2010,1
42691.0,2010-05-24,Low,50,2447.65,0.0,Regular Air,1170.35,46.94,6.77,Noel Staavos,British Columbia,West,Home Office,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,2010-06-02 00:00:00,2010,5
42691.0,2010-05-24,Low,7,1069.64,0.09,Regular Air,-139.75,161.55,19.99,Noel Staavos,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/DrawerÂ® Files,Small Box,2010-05-28 00:00:00,2010,5
42919.0,2011-10-06,Medium,7,1143.4285,0.04,Express Air,-475.66200000000003,195.99,4.2,David Bremer,British Columbia,West,Corporate,Technology,Telephones and Communication,T65,Small Box,2011-10-07 00:00:00,2011,10
43010.0,2012-10-09,Critical,40,233.2,0.0,Regular Air,74.83,5.68,1.46,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Wrap Bag,2012-10-09 00:00:00,2012,10
43010.0,2012-10-09,Critical,24,245.53,0.02,Regular Air,83.16,10.14,2.27,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,2012-10-11 00:00:00,2012,10
43043.0,2012-04-14,Critical,4,904.12,0.07,Regular Air,28.81,225.04,11.79,Adam Hart,British Columbia,West,Corporate,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,2012-04-16 00:00:00,2012,4
43170.0,2010-05-13,Low,25,7667.78,0.04,Delivery Truck,1494.01,306.14,26.53,Bobby Elias,British Columbia,West,Small Business,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,2010-05-20 00:00:00,2010,5
43170.0,2010-05-13,Low,40,1305.85,0.0,Regular Air,65.01,30.98,17.08,Bobby Elias,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 197,Small Box,2010-05-17 00:00:00,2010,5
43397.0,2011-05-12,Critical,35,2130.31,0.08,Delivery Truck,-319.26,60.89,32.41,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,2011-05-13 00:00:00,2011,5
43494.0,2012-01-03,Medium,2,3668.28,0.09,Regular Air,-4858.671600000001,1938.02,13.99,Jill Matthias,British Columbia,West,Consumer,Technology,Office Machines,Polycom ViewStationâ¢ Adapter H323 Videoconferencing Unit,Medium Box,2012-01-04 00:00:00,2012,1
43682.0,2012-08-27,Medium,14,1849.6,0.06,Regular Air,62.163,155.99,8.99,Tim Taslimi,British Columbia,West,Corporate,Technology,Telephones and Communication,R280,Small Box,2012-08-29 00:00:00,2012,8
43814.0,2011-01-09,Medium,40,197.1,0.09,Regular Air,-12.88,5.28,2.99,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLockÂ® Ring Binders",Small Box,2011-01-10 00:00:00,2011,1
43814.0,2011-01-09,Medium,47,199.48,0.03,Regular Air,13.8,4.2,2.26,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,2011-01-10 00:00:00,2011,1
43815.0,2012-06-13,Not Specified,40,635.59,0.07,Regular Air,202.827,16.51,2.99,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,2012-06-14 00:00:00,2012,6
43815.0,2012-06-13,Not Specified,22,1251.4,0.01,Regular Air,539.45,55.48,6.79,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,2012-06-14 00:00:00,2012,6
43815.0,2012-06-13,Not Specified,45,3577.81,0.03,Regular Air,-1097.97,78.8,35,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Space Solutionsâ¢ Industrial Galvanized Steel Shelving.,Large Box,2012-06-14 00:00:00,2012,6
43844.0,2010-10-31,High,25,1009.8679999999999,0.02,Regular Air,170.568,45.99,4.99,Deborah Brumfield,British Columbia,West,Small Business,Technology,Telephones and Communication,KF 788,Small Box,2010-10-31 00:00:00,2010,10
43846.0,2009-02-26,High,9,31.36,0.1,Regular Air,-8.28,3.6,2.2,Jill Matthias,British Columbia,West,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Wrap Bag,2009-02-27 00:00:00,2009,2
43974.0,2009-09-16,Not Specified,8,64.23,0.03,Regular Air,15.83,7.64,1.39,Harold Dahlen,British Columbia,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,2009-09-17 00:00:00,2009,9
44000.0,2012-10-04,Not Specified,17,119.51,0.06,Regular Air,-51.3015,7.1,6.05,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,2012-10-04 00:00:00,2012,10
44000.0,2012-10-04,Not Specified,19,332.38,0.05,Regular Air,89.95,17.78,5.03,Dan Campbell,British Columbia,West,Small Business,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,2012-10-05 00:00:00,2012,10
44003.0,2011-11-17,Low,38,202.42,0.09,Regular Air,0.8585,5.34,2.99,Maris LaWare,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,2011-11-21 00:00:00,2011,11
44069.0,2009-01-02,Critical,16,137.63,0.09,Express Air,26.71,9.11,2.15,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-OffÂ® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,2009-01-04 00:00:00,2009,1
44069.0,2009-01-02,Critical,43,614.8,0.08,Regular Air,247.79,15.04,1.97,Elizabeth Moffitt,British Columbia,West,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,2009-01-02 00:00:00,2009,1
44099.0,2012-03-12,Medium,34,11823.52,0.1,Regular Air,4592.737,367.99,19.99,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,2012-03-14 00:00:00,2012,3
44099.0,2012-03-12,Medium,19,80.81,0.1,Regular Air,-67.459,4.24,5.41,Alan Schoenberger,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,2012-03-14 00:00:00,2012,3
44133.0,2010-01-06,High,35,181.15,0.06,Regular Air,-46.68,5.28,3.96,Mark Packer,British Columbia,West,Small Business,Furniture,Office Furnishings,"Master Big FootÂ® Doorstop, Beige",Wrap Bag,2010-01-07 00:00:00,2010,1
44261.0,2012-03-23,High,31,13064.06,0.01,Express Air,5979.563,420.98,19.99,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,2012-03-25 00:00:00,2012,3
44261.0,2012-03-23,High,34,4771.89,0.05,Delivery Truck,-427.99,140.98,36.09,Juliana Krohn,British Columbia,West,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,2012-03-25 00:00:00,2012,3
44261.0,2012-03-23,High,1,3360.3,0.05,Delivery Truck,-7961.430899999999,3502.14,8.73,Juliana Krohn,British Columbia,West,Corporate,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Jumbo Box,2012-03-24 00:00:00,2012,3
44261.0,2012-03-23,High,10,306.66299999999995,0.07,Regular Air,-17.413,35.99,5.99,Juliana Krohn,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,2012-03-26 00:00:00,2012,3
44323.0,2012-08-07,Medium,27,21320.58,0.09,Delivery Truck,5381.02,810.98,16.06,Barry Weirich,British Columbia,West,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,2012-08-09 00:00:00,2012,8
44517.0,2009-04-23,Medium,5,32.5,0.03,Regular Air,-16.67,5.28,5.61,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1954,Small Box,2009-04-24 00:00:00,2009,4
44549.0,2012-01-22,Medium,5,11.25,0.08,Regular Air,-4.956499999999999,2.08,1.49,Bill Shonely,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,2012-01-23 00:00:00,2012,1
44679.0,2012-06-03,Medium,22,127.51,0.07,Regular Air,26.741,5.98,1.49,Debra Catini,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,2012-06-04 00:00:00,2012,6
44679.0,2012-06-03,Medium,35,2004.22,0.08,Regular Air,338.91,60.65,12.23,Debra Catini,British Columbia,West,Small Business,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,2012-06-05 00:00:00,2012,6
44836.0,2009-09-11,Medium,21,125.79,0.02,Regular Air,28.526000000000003,5.98,1.49,Tamara Willingham,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,2009-09-12 00:00:00,2009,9
45120.0,2009-04-09,Critical,39,14591.44,0.07,Delivery Truck,5475.8,400.97,48.26,Emily Phan,British Columbia,West,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,2009-04-10 00:00:00,2009,4
45158.0,2010-04-10,Low,40,375.52,0.09,Regular Air,131.7,9.68,2.03,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,2010-04-12 00:00:00,2010,4
45158.0,2010-04-10,Low,15,63.84,0.03,Express Air,23.52,3.78,0.71,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,2010-04-15 00:00:00,2010,4
45254.0,2010-07-26,High,45,3327.84,0.06,Delivery Truck,-3033.57,70.89,89.3,Corey Lock,British Columbia,West,Home Office,Furniture,Tables,KI Conference Tables,Jumbo Box,2010-07-27 00:00:00,2010,7
45315.0,2012-04-20,Medium,32,1141.9,0.02,Regular Air,175.32,34.76,8.22,Peter Buhler,British Columbia,West,Consumer,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,2012-04-21 00:00:00,2012,4
45380.0,2009-04-30,Critical,34,1912.9845,0.06,Express Air,288.09,65.99,8.8,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,6120,Small Box,2009-05-01 00:00:00,2009,4
45380.0,2009-04-30,Critical,24,4170.865,0.0,Express Air,1030.509,195.99,4.2,Charles Crestani,British Columbia,West,Consumer,Technology,Telephones and Communication,KH 688,Small Box,2009-05-02 00:00:00,2009,4
45409.0,2010-04-12,Critical,11,3427.31,0.1,Delivery Truck,124.36,320.98,58.95,Damala Kotsonis,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagodaâ¢ Round Back Stacking Chairs,Jumbo Drum,2010-04-15 00:00:00,2010,4
45409.0,2010-04-12,Critical,10,36.26,0.08,Regular Air,-28.37,3.28,3.97,Damala Kotsonis,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,2010-04-13 00:00:00,2010,4
45409.0,2010-04-12,Critical,50,893.1375,0.0,Regular Air,10.998000000000001,20.99,1.25,Damala Kotsonis,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory29,Small Pack,2010-04-15 00:00:00,2010,4
45539.0,2009-08-02,Not Specified,15,269.2,0.02,Express Air,69.61,16.48,1.99,Grant Thornton,British Columbia,West,Corporate,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,2009-08-04 00:00:00,2009,8
45539.0,2009-08-02,Not Specified,27,87.33,0.08,Regular Air,13.82,3.38,0.85,Grant Thornton,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-LiterÂ® Fluorescent Desk Style Markers,Wrap Bag,2009-08-04 00:00:00,2009,8
45605.0,2010-04-10,Medium,7,1494.27,0.05,Delivery Truck,-248.78,212.6,52.2,Nora Paige,British Columbia,West,Small Business,Furniture,Tables,Bush Advantage CollectionÂ® Round Conference Table,Jumbo Box,2010-04-12 00:00:00,2010,4
45664.0,2012-06-09,Not Specified,24,473.03,0.09,Regular Air,26.27,19.98,10.49,Karen Carlisle,British Columbia,West,Home Office,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,2012-06-10 00:00:00,2012,6
45671.0,2011-06-12,Low,13,126.68,0.05,Regular Air,7,9.77,6.02,Charles Crestani,British Columbia,West,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,2011-06-19 00:00:00,2011,6
45728.0,2010-06-21,High,49,1711.79,0.01,Regular Air,812.32,33.29,1.99,Keith Herrera,British Columbia,West,Small Business,Technology,Computer Peripherals,Verbatim 4.7GB DVD-R,Small Pack,2010-06-22 00:00:00,2010,6
45762.0,2010-07-21,Low,21,793.85,0.01,Regular Air,308.53,37.94,5.08,Barry Weirich,British Columbia,West,Corporate,Office Supplies,Paper,"Snap-A-WayÂ® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,2010-07-26 00:00:00,2010,7
46151.0,2009-11-08,Critical,23,203.91,0.02,Regular Air,-35.443,8.6,6.19,Tony Molinari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,2009-11-10 00:00:00,2009,11
46407.0,2009-03-26,Not Specified,7,38.37,0.1,Regular Air,-29.003,5.18,5.74,Rick Huthwaite,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,2009-03-28 00:00:00,2009,3
46499.0,2009-06-07,Critical,1,46.94,0.06,Regular Air,-26.54,44.01,3.5,George Zrebassa,British Columbia,West,Home Office,Office Supplies,Appliances,Acco SmartsocketÂ® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Small Box,2009-06-08 00:00:00,2009,6
46499.0,2009-06-07,Critical,22,89.96,0.07,Regular Air,-115.21,4.06,6.89,George Zrebassa,British Columbia,West,Home Office,Office Supplies,Appliances,Eureka Disposable Bags for SanitaireÂ® Vibra Groomer IÂ® Upright Vac,Small Box,2009-06-09 00:00:00,2009,6
46499.0,2009-06-07,Critical,10,12.95,0.1,Regular Air,-6.78,1.26,0.7,George Zrebassa,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,2009-06-08 00:00:00,2009,6
46631.0,2012-03-11,Not Specified,39,930.84,0.05,Regular Air,-122.12,22.84,16.92,Harold Dahlen,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1973,Small Box,2012-03-13 00:00:00,2012,3
46662.0,2011-12-29,Critical,8,57.22,0.07,Regular Air,-27.72,6.48,6.6,Aaron Hawkins,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 21,Small Box,2011-12-31 00:00:00,2011,12
46662.0,2011-12-29,Critical,33,162,0.01,Regular Air,45.84,4.84,0.71,Aaron Hawkins,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,2011-12-31 00:00:00,2011,12
46662.0,2011-12-29,Critical,48,3410.1575,0.1,Regular Air,1137.906,85.99,0.99,Aaron Hawkins,British Columbia,West,Home Office,Technology,Telephones and Communication,Accessory34,Wrap Bag,2011-12-31 00:00:00,2011,12
46691.0,2012-06-24,Critical,47,1676.25,0.04,Regular Air,-458.33,36.65,22.6,Debra Catini,British Columbia,West,Small Business,Furniture,Office Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Large Box,2012-06-26 00:00:00,2012,6
46880.0,2010-07-03,Critical,1,29.99,0.07,Regular Air,-8.88,21.98,8.32,Karen Carlisle,British Columbia,West,Corporate,Office Supplies,Paper,Standard Lineâ¢ âWhile You Were Outâ Hardbound Telephone Message Book,Wrap Bag,2010-07-05 00:00:00,2010,7
47011.0,2009-02-19,High,33,373.13,0.05,Regular Air,-35.26,11.29,5.03,Roland Fjeld,British Columbia,West,Corporate,Office Supplies,Storage & Organization,X-Rackâ¢ File for Hanging Folders,Small Box,2009-02-21 00:00:00,2009,2
47201.0,2009-12-28,Critical,18,99.55,0.03,Express Air,-60.9,4.98,4.62,Tim Taslimi,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,2009-12-29 00:00:00,2009,12
47457.0,2009-06-03,Low,50,8230.77,0.05,Regular Air,1577.02,161.55,19.99,Alejandro Savely,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Fellowes Super Stor/DrawerÂ® Files,Small Box,2009-06-08 00:00:00,2009,6
47522.0,2012-10-23,High,5,80.56,0.03,Regular Air,12.5,15.67,1.39,Juliana Krohn,British Columbia,West,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,2012-10-24 00:00:00,2012,10
47553.0,2011-05-22,Medium,49,20701.928,0.08,Delivery Truck,3918.54,550.98,45.7,Dan Campbell,British Columbia,West,Corporate,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,2011-05-23 00:00:00,2011,5
47584.0,2010-07-27,Critical,4,20.19,0.03,Regular Air,1.3,4.91,0.5,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Labels,Avery 508,Small Box,2010-07-29 00:00:00,2010,7
47584.0,2010-07-27,Critical,43,74.99,0.08,Regular Air,-8.95,1.82,0.83,Bryan Spruell,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 307,Wrap Bag,2010-07-28 00:00:00,2010,7
47683.0,2010-09-01,Low,38,81.97,0.05,Regular Air,-148.7985,1.98,4.77,Harold Dahlen,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,2010-09-08 00:00:00,2010,9
47872.0,2009-06-12,Critical,38,1756.27,0.09,Regular Air,649.05,46.89,5.1,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,2009-06-14 00:00:00,2009,6
47872.0,2009-06-12,Critical,50,345.58,0.05,Regular Air,-38.04,6.64,4.95,Brad Thomas,British Columbia,West,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,2009-06-13 00:00:00,2009,6
47877.0,2009-08-28,Medium,16,273.36,0.04,Regular Air,32.25,17.24,3.26,Tamara Willingham,British Columbia,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Fiskars 8"" Scissors, 2/Pack",Small Pack,2009-08-31 00:00:00,2009,8
47877.0,2009-08-28,Medium,19,3240.728,0.07,Delivery Truck,-691.31,218.75,69.64,Tamara Willingham,British Columbia,West,Home Office,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,2009-08-30 00:00:00,2009,8
47877.0,2009-08-28,Medium,49,8058.96,0.08,Regular Air,-1621.38,209.37,69,Tamara Willingham,British Columbia,West,Home Office,Furniture,Tables,Hon 2111 Invitationâ¢ Series Corner Table,Large Box,2009-08-30 00:00:00,2009,8
47879.0,2012-01-11,Critical,19,172.54,0.08,Regular Air,44.23,9.11,2.15,Tamara Willingham,British Columbia,West,Corporate,Office Supplies,Paper,"Black Print Carbonless Snap-OffÂ® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,2012-01-12 00:00:00,2012,1
47910.0,2009-08-15,High,30,5290.57,0.08,Regular Air,1389.18,178.47,19.99,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Hot FileÂ® 7-Pocket, Floor Stand",Small Box,2009-08-16 00:00:00,2009,8
47972.0,2010-10-11,Medium,46,7685.62,0.02,Express Air,1952.15,165.2,19.99,Brendan Murry,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,2010-10-13 00:00:00,2010,10
48192.0,2009-12-16,Critical,15,2277.67,0.0,Delivery Truck,-173.96,140.98,36.09,Jill Matthias,British Columbia,West,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,2009-12-17 00:00:00,2009,12
48288.0,2011-07-22,Medium,25,3308.28,0.08,Delivery Truck,-581.59,130.98,54.74,Nicole Brennan,British Columbia,West,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,2011-07-24 00:00:00,2011,7
48293.0,2012-04-09,Critical,47,370.6,0.03,Regular Air,160.72,7.64,1.39,Victoria Pisteka,British Columbia,West,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,2012-04-10 00:00:00,2012,4
48294.0,2010-05-26,High,43,4072.01,0.01,Regular Air,1675.98,90.24,0.99,Aaron Hawkins,British Columbia,West,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPieceÂ® HOMEOFFICE Power Control Center,Small Box,2010-05-26 00:00:00,2010,5
48322.0,2012-03-04,Medium,14,41.37,0.05,Regular Air,1.82,2.94,0.7,Paul Van Hugh,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,2012-03-05 00:00:00,2012,3
48353.0,2012-12-15,Not Specified,18,71.22,0.04,Regular Air,20.43,3.85,0.7,Jeremy Pistek,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Wrap Bag,2012-12-17 00:00:00,2012,12
48420.0,2009-10-11,Low,46,863.26,0.09,Express Air,229.6,19.23,6.15,Berenike Kampe,British Columbia,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,2009-10-13 00:00:00,2009,10
48512.0,2011-08-03,Not Specified,48,238.79,0.04,Regular Air,-83.78,4.98,4.72,Cyra Reiten,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,2011-08-04 00:00:00,2011,8
48512.0,2011-08-03,Not Specified,47,148.26,0.04,Express Air,49.04,2.94,0.81,Cyra Reiten,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,2011-08-03 00:00:00,2011,8
48641.0,2011-12-05,High,13,66.83,0.0,Regular Air,23.16,4.98,0.8,Benjamin Venier,British Columbia,West,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,2011-12-06 00:00:00,2011,12
48672.0,2012-12-26,High,43,255.7,0.0,Regular Air,-35.74,5.81,3.37,Nora Paige,British Columbia,West,Small Business,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,2012-12-26 00:00:00,2012,12
48709.0,2011-08-28,High,17,47.12,0.01,Regular Air,-47.01,2.52,4.28,Helen Andreada,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTankâ¢ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,2011-08-30 00:00:00,2011,8
48832.0,2010-05-05,High,48,4480.89,0.02,Delivery Truck,195.04,90.98,30,Bobby Trafton,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Jumbo Drum,2010-05-05 00:00:00,2010,5
48836.0,2009-02-14,Critical,8,2651.21,0.09,Delivery Truck,-93.84999999999991,348.21,40.19,Nicole Brennan,British Columbia,West,Home Office,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,2009-02-16 00:00:00,2009,2
48935.0,2010-01-07,Low,21,106.2,0.0,Regular Air,48.76,4.91,0.5,Jill Matthias,British Columbia,West,Consumer,Office Supplies,Labels,Avery 508,Small Box,2010-01-09 00:00:00,2010,1
49026.0,2011-03-07,Low,36,411.75,0.05,Regular Air,-182.87,11.66,8.99,Roland Fjeld,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,2011-03-12 00:00:00,2011,3
49925.0,2010-01-22,High,1,3.41,0.06,Regular Air,-1.78,2.88,0.7,Adam Hart,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 346,Wrap Bag,2010-01-23 00:00:00,2010,1
50337.0,2009-04-16,Not Specified,37,122.99,0.0,Express Air,21.4795,2.78,1.49,Chris Cortes,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders,Small Box,2009-04-17 00:00:00,2009,4
50337.0,2009-04-16,Not Specified,6,14734.71,0.1,Delivery Truck,-3798.0110999999997,2550.14,29.7,Chris Cortes,British Columbia,West,Consumer,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,2009-04-18 00:00:00,2009,4
50403.0,2012-05-12,Not Specified,38,264.92,0.05,Regular Air,-97.06,7.1,6.05,Katherine Ducich,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,2012-05-14 00:00:00,2012,5
50656.0,2009-10-25,Critical,42,194.2,0.0,Regular Air,-139.13,4.37,5.15,Patrick Bzostek,British Columbia,West,Consumer,Office Supplies,Appliances,"Eureka Sanitaire Â® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,2009-10-27 00:00:00,2009,10
50656.0,2009-10-25,Critical,31,16451.33,0.01,Delivery Truck,5325.14,500.98,56,Patrick Bzostek,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,Global Troyâ¢ Executive Leather Low-Back Tilter,Jumbo Drum,2009-10-26 00:00:00,2009,10
